 Time =     1.85000 a.u.     0.0447494 fs	 X=   0.0000000000 Y=   1.9482124457 Z=  -0.0000000000 Tot=   1.9482124457
 Time =     1.90000 a.u.     0.0459588 fs	 X=   0.0000000000 Y=   1.9482134153 Z=  -0.0000000000 Tot=   1.9482134153
 Time =     1.95000 a.u.     0.0471682 fs	 X=   0.0000000000 Y=   1.9482143094 Z=  -0.0000000000 Tot=   1.9482143094
 Time =     2.00000 a.u.     0.0483777 fs	 X=   0.0000000000 Y=   1.9482154176 Z=  -0.0000000000 Tot=   1.9482154176
 Time =     2.05000 a.u.     0.0495871 fs	 X=   0.0000000000 Y=   1.9482166914 Z=  -0.0000000000 Tot=   1.9482166914
 Time =     2.10000 a.u.     0.0507966 fs	 X=   0.0000000000 Y=   1.9482182084 Z=  -0.0000000000 Tot=   1.9482182084
 Time =     2.15000 a.u.     0.0520060 fs	 X=   0.0000000000 Y=   1.9482197647 Z=  -0.0000000000 Tot=   1.9482197647
 Time =     2.20000 a.u.     0.0532155 fs	 X=   0.0000000000 Y=   1.9482213100 Z=  -0.0000000000 Tot=   1.9482213100
 Time =     2.25000 a.u.     0.0544249 fs	 X=   0.0000000000 Y=   1.9482228991 Z=  -0.0000000000 Tot=   1.9482228991
 Time =     2.30000 a.u.     0.0556343 fs	 X=   0.0000000000 Y=   1.9482246319 Z=  -0.0000000000 Tot=   1.9482246319
 Time =     2.35000 a.u.     0.0568438 fs	 X=   0.0000000000 Y=   1.9482266044 Z=  -0.0000000000 Tot=   1.9482266044
 Time =     2.40000 a.u.     0.0580532 fs	 X=   0.0000000000 Y=   1.9482287740 Z=   0.0000000000 Tot=   1.9482287740
 Time =     2.45000 a.u.     0.0592627 fs	 X=   0.0000000000 Y=   1.9482310338 Z=  -0.0000000000 Tot=   1.9482310338
 Time =     2.50000 a.u.     0.0604721 fs	 X=   0.0000000000 Y=   1.9482332673 Z=  -0.0000000000 Tot=   1.9482332673
 Time =     2.55000 a.u.     0.0616816 fs	 X=   0.0000000000 Y=   1.9482354340 Z=  -0.0000000000 Tot=   1.9482354340
 Time =     2.60000 a.u.     0.0628910 fs	 X=   0.0000000000 Y=   1.9482376163 Z=  -0.0000000000 Tot=   1.9482376163
 Time =     2.65000 a.u.     0.0641004 fs	 X=   0.0000000000 Y=   1.9482398414 Z=   0.0000000000 Tot=   1.9482398414
 Time =     2.70000 a.u.     0.0653099 fs	 X=   0.0000000000 Y=   1.9482421417 Z=   0.0000000000 Tot=   1.9482421417
 Time =     2.75000 a.u.     0.0665193 fs	 X=   0.0000000000 Y=   1.9482443629 Z=   0.0000000000 Tot=   1.9482443629
 Time =     2.80000 a.u.     0.0677288 fs	 X=   0.0000000000 Y=   1.9482464376 Z=   0.0000000000 Tot=   1.9482464376
 Time =     2.85000 a.u.     0.0689382 fs	 X=   0.0000000000 Y=   1.9482482318 Z=   0.0000000000 Tot=   1.9482482318
 Time =     2.90000 a.u.     0.0701476 fs	 X=   0.0000000000 Y=   1.9482498385 Z=   0.0000000000 Tot=   1.9482498385
 Time =     2.95000 a.u.     0.0713571 fs	 X=   0.0000000000 Y=   1.9482512338 Z=   0.0000000000 Tot=   1.9482512338
 Time =     3.00000 a.u.     0.0725665 fs	 X=   0.0000000000 Y=   1.9482525201 Z=   0.0000000000 Tot=   1.9482525201
 Time =     3.05000 a.u.     0.0737760 fs	 X=   0.0000000000 Y=   1.9482535538 Z=   0.0000000000 Tot=   1.9482535538
 Time =     3.10000 a.u.     0.0749854 fs	 X=   0.0000000000 Y=   1.9482543241 Z=   0.0000000000 Tot=   1.9482543241
 Time =     3.15000 a.u.     0.0761949 fs	 X=   0.0000000000 Y=   1.9482546740 Z=   0.0000000000 Tot=   1.9482546740
 Time =     3.20000 a.u.     0.0774043 fs	 X=   0.0000000000 Y=   1.9482546702 Z=   0.0000000000 Tot=   1.9482546702
 Time =     3.25000 a.u.     0.0786137 fs	 X=   0.0000000000 Y=   1.9482543792 Z=   0.0000000000 Tot=   1.9482543792
 Time =     3.30000 a.u.     0.0798232 fs	 X=   0.0000000000 Y=   1.9482538292 Z=   0.0000000000 Tot=   1.9482538292
 Time =     3.35000 a.u.     0.0810326 fs	 X=   0.0000000000 Y=   1.9482530479 Z=   0.0000000000 Tot=   1.9482530479
 Time =     3.40000 a.u.     0.0822421 fs	 X=   0.0000000000 Y=   1.9482519652 Z=   0.0000000000 Tot=   1.9482519652
 Time =     3.45000 a.u.     0.0834515 fs	 X=   0.0000000000 Y=   1.9482505510 Z=   0.0000000000 Tot=   1.9482505510
 Time =     3.50000 a.u.     0.0846610 fs	 X=   0.0000000000 Y=   1.9482487996 Z=   0.0000000000 Tot=   1.9482487996
 Time =     3.55000 a.u.     0.0858704 fs	 X=   0.0000000000 Y=   1.9482467875 Z=   0.0000000000 Tot=   1.9482467875
 Time =     3.60000 a.u.     0.0870798 fs	 X=   0.0000000000 Y=   1.9482446057 Z=   0.0000000000 Tot=   1.9482446057
 Time =     3.65000 a.u.     0.0882893 fs	 X=   0.0000000000 Y=   1.9482422999 Z=   0.0000000000 Tot=   1.9482422999
 Time =     3.70000 a.u.     0.0894987 fs	 X=   0.0000000000 Y=   1.9482398787 Z=   0.0000000000 Tot=   1.9482398787
 Time =     3.75000 a.u.     0.0907082 fs	 X=   0.0000000000 Y=   1.9482372920 Z=   0.0000000000 Tot=   1.9482372920
 Time =     3.80000 a.u.     0.0919176 fs	 X=   0.0000000000 Y=   1.9482345620 Z=   0.0000000000 Tot=   1.9482345620
 Time =     3.85000 a.u.     0.0931270 fs	 X=   0.0000000000 Y=   1.9482317185 Z=   0.0000000000 Tot=   1.9482317185
 Time =     3.90000 a.u.     0.0943365 fs	 X=   0.0000000000 Y=   1.9482288996 Z=   0.0000000000 Tot=   1.9482288996
 Time =     3.95000 a.u.     0.0955459 fs	 X=   0.0000000000 Y=   1.9482261412 Z=   0.0000000000 Tot=   1.9482261412
 Time =     4.00000 a.u.     0.0967554 fs	 X=   0.0000000000 Y=   1.9482235143 Z=   0.0000000000 Tot=   1.9482235143
 Time =     4.05000 a.u.     0.0979648 fs	 X=   0.0000000000 Y=   1.9482209302 Z=   0.0000000000 Tot=   1.9482209302
 Time =     4.10000 a.u.     0.0991743 fs	 X=   0.0000000000 Y=   1.9482184248 Z=   0.0000000000 Tot=   1.9482184248
 Time =     4.15000 a.u.     0.1003837 fs	 X=   0.0000000000 Y=   1.9482159629 Z=   0.0000000000 Tot=   1.9482159629
 Time =     4.20000 a.u.     0.1015931 fs	 X=   0.0000000000 Y=   1.9482137086 Z=   0.0000000000 Tot=   1.9482137086
 Time =     4.25000 a.u.     0.1028026 fs	 X=   0.0000000000 Y=   1.9482116952 Z=   0.0000000000 Tot=   1.9482116952
 Time =     4.30000 a.u.     0.1040120 fs	 X=   0.0000000000 Y=   1.9482099562 Z=   0.0000000000 Tot=   1.9482099562
 Time =     4.35000 a.u.     0.1052215 fs	 X=   0.0000000000 Y=   1.9482084575 Z=   0.0000000000 Tot=   1.9482084575
 Time =     4.40000 a.u.     0.1064309 fs	 X=   0.0000000000 Y=   1.9482071364 Z=   0.0000000000 Tot=   1.9482071364
 Time =     4.45000 a.u.     0.1076404 fs	 X=   0.0000000000 Y=   1.9482059813 Z=   0.0000000000 Tot=   1.9482059813
 Time =     4.50000 a.u.     0.1088498 fs	 X=   0.0000000000 Y=   1.9482050725 Z=   0.0000000000 Tot=   1.9482050725
 Time =     4.55000 a.u.     0.1100592 fs	 X=   0.0000000000 Y=   1.9482044751 Z=   0.0000000000 Tot=   1.9482044751
 Time =     4.60000 a.u.     0.1112687 fs	 X=   0.0000000000 Y=   1.9482042424 Z=   0.0000000000 Tot=   1.9482042424
 Time =     4.65000 a.u.     0.1124781 fs	 X=   0.0000000000 Y=   1.9482042754 Z=   0.0000000000 Tot=   1.9482042754
 Time =     4.70000 a.u.     0.1136876 fs	 X=   0.0000000000 Y=   1.9482045216 Z=   0.0000000000 Tot=   1.9482045216
 Time =     4.75000 a.u.     0.1148970 fs	 X=   0.0000000000 Y=   1.9482048854 Z=   0.0000000000 Tot=   1.9482048854
 Time =     4.80000 a.u.     0.1161064 fs	 X=   0.0000000000 Y=   1.9482054665 Z=  -0.0000000000 Tot=   1.9482054665
 Time =     4.85000 a.u.     0.1173159 fs	 X=   0.0000000000 Y=   1.9482062879 Z=   0.0000000000 Tot=   1.9482062879
 Time =     4.90000 a.u.     0.1185253 fs	 X=   0.0000000000 Y=   1.9482074421 Z=  -0.0000000000 Tot=   1.9482074421
 Time =     4.95000 a.u.     0.1197348 fs	 X=   0.0000000000 Y=   1.9482087883 Z=  -0.0000000000 Tot=   1.9482087883
 Time =     5.00000 a.u.     0.1209442 fs	 X=   0.0000000000 Y=   1.9482102635 Z=  -0.0000000000 Tot=   1.9482102635
 Time =     5.05000 a.u.     0.1221537 fs	 X=   0.0000000000 Y=   1.9482117496 Z=   0.0000000000 Tot=   1.9482117496
 Time =     5.10000 a.u.     0.1233631 fs	 X=   0.0000000000 Y=   1.9482133069 Z=  -0.0000000000 Tot=   1.9482133069
 Time =     5.15000 a.u.     0.1245725 fs	 X=   0.0000000000 Y=   1.9482149797 Z=  -0.0000000000 Tot=   1.9482149797
 Time =     5.20000 a.u.     0.1257820 fs	 X=   0.0000000000 Y=   1.9482168629 Z=  -0.0000000000 Tot=   1.9482168629
 Time =     5.25000 a.u.     0.1269914 fs	 X=   0.0000000000 Y=   1.9482188373 Z=  -0.0000000000 Tot=   1.9482188373
 Time =     5.30000 a.u.     0.1282009 fs	 X=   0.0000000000 Y=   1.9482208151 Z=  -0.0000000000 Tot=   1.9482208151
 Time =     5.35000 a.u.     0.1294103 fs	 X=   0.0000000000 Y=   1.9482226735 Z=  -0.0000000000 Tot=   1.9482226735
 Time =     5.40000 a.u.     0.1306198 fs	 X=   0.0000000000 Y=   1.9482244457 Z=  -0.0000000000 Tot=   1.9482244457
 Time =     5.45000 a.u.     0.1318292 fs	 X=   0.0000000000 Y=   1.9482262065 Z=  -0.0000000000 Tot=   1.9482262065
 Time =     5.50000 a.u.     0.1330386 fs	 X=   0.0000000000 Y=   1.9482280652 Z=  -0.0000000000 Tot=   1.9482280652
 Time =     5.55000 a.u.     0.1342481 fs	 X=   0.0000000000 Y=   1.9482299479 Z=  -0.0000000000 Tot=   1.9482299479
 Time =     5.60000 a.u.     0.1354575 fs	 X=   0.0000000000 Y=   1.9482317741 Z=  -0.0000000000 Tot=   1.9482317741
 Time =     5.65000 a.u.     0.1366670 fs	 X=   0.0000000000 Y=   1.9482333852 Z=  -0.0000000000 Tot=   1.9482333852
 Time =     5.70000 a.u.     0.1378764 fs	 X=   0.0000000000 Y=   1.9482348459 Z=  -0.0000000000 Tot=   1.9482348459
 Time =     5.75000 a.u.     0.1390858 fs	 X=   0.0000000000 Y=   1.9482362086 Z=  -0.0000000000 Tot=   1.9482362086
 Time =     5.80000 a.u.     0.1402953 fs	 X=   0.0000000000 Y=   1.9482376518 Z=  -0.0000000000 Tot=   1.9482376518
 Time =     5.85000 a.u.     0.1415047 fs	 X=   0.0000000000 Y=   1.9482391156 Z=  -0.0000000000 Tot=   1.9482391156
 Time =     5.90000 a.u.     0.1427142 fs	 X=   0.0000000000 Y=   1.9482405629 Z=  -0.0000000000 Tot=   1.9482405629
 Time =     5.95000 a.u.     0.1439236 fs	 X=   0.0000000000 Y=   1.9482418127 Z=  -0.0000000000 Tot=   1.9482418127
 Time =     6.00000 a.u.     0.1451331 fs	 X=   0.0000000000 Y=   1.9482429222 Z=  -0.0000000000 Tot=   1.9482429222
 Time =     6.05000 a.u.     0.1463425 fs	 X=   0.0000000000 Y=   1.9482439368 Z=  -0.0000000000 Tot=   1.9482439368
 Time =     6.10000 a.u.     0.1475519 fs	 X=   0.0000000000 Y=   1.9482450584 Z=   0.0000000000 Tot=   1.9482450584
 Time =     6.15000 a.u.     0.1487614 fs	 X=   0.0000000000 Y=   1.9482462719 Z=  -0.0000000000 Tot=   1.9482462719
 Time =     6.20000 a.u.     0.1499708 fs	 X=   0.0000000000 Y=   1.9482475485 Z=  -0.0000000000 Tot=   1.9482475485
 Time =     6.25000 a.u.     0.1511803 fs	 X=   0.0000000000 Y=   1.9482487123 Z=  -0.0000000000 Tot=   1.9482487123
 Time =     6.30000 a.u.     0.1523897 fs	 X=   0.0000000000 Y=   1.9482497602 Z=   0.0000000000 Tot=   1.9482497602
 Time =     6.35000 a.u.     0.1535992 fs	 X=   0.0000000000 Y=   1.9482507418 Z=   0.0000000000 Tot=   1.9482507418
 Time =     6.40000 a.u.     0.1548086 fs	 X=   0.0000000000 Y=   1.9482518070 Z=   0.0000000000 Tot=   1.9482518070
 Time =     6.45000 a.u.     0.1560180 fs	 X=   0.0000000000 Y=   1.9482530212 Z=   0.0000000000 Tot=   1.9482530212
 Time =     6.50000 a.u.     0.1572275 fs	 X=   0.0000000000 Y=   1.9482543222 Z=   0.0000000000 Tot=   1.9482543222
 Time =     6.55000 a.u.     0.1584369 fs	 X=   0.0000000000 Y=   1.9482555600 Z=   0.0000000000 Tot=   1.9482555600
 Time =     6.60000 a.u.     0.1596464 fs	 X=   0.0000000000 Y=   1.9482566473 Z=   0.0000000000 Tot=   1.9482566473
 Time =     6.65000 a.u.     0.1608558 fs	 X=   0.0000000000 Y=   1.9482576026 Z=   0.0000000000 Tot=   1.9482576026
 Time =     6.70000 a.u.     0.1620652 fs	 X=   0.0000000000 Y=   1.9482585585 Z=   0.0000000000 Tot=   1.9482585585
 Time =     6.75000 a.u.     0.1632747 fs	 X=   0.0000000000 Y=   1.9482595832 Z=   0.0000000000 Tot=   1.9482595832
 Time =     6.80000 a.u.     0.1644841 fs	 X=   0.0000000000 Y=   1.9482606492 Z=   0.0000000000 Tot=   1.9482606492
 Time =     6.85000 a.u.     0.1656936 fs	 X=   0.0000000000 Y=   1.9482615947 Z=   0.0000000000 Tot=   1.9482615947
 Time =     6.90000 a.u.     0.1669030 fs	 X=   0.0000000000 Y=   1.9482623013 Z=   0.0000000000 Tot=   1.9482623013
 Time =     6.95000 a.u.     0.1681125 fs	 X=   0.0000000000 Y=   1.9482627356 Z=   0.0000000000 Tot=   1.9482627356
 Time =     7.00000 a.u.     0.1693219 fs	 X=   0.0000000000 Y=   1.9482630116 Z=   0.0000000000 Tot=   1.9482630116
 Time =     7.05000 a.u.     0.1705313 fs	 X=   0.0000000000 Y=   1.9482632196 Z=   0.0000000000 Tot=   1.9482632196
 Time =     7.10000 a.u.     0.1717408 fs	 X=   0.0000000000 Y=   1.9482633727 Z=   0.0000000000 Tot=   1.9482633727
 Time =     7.15000 a.u.     0.1729502 fs	 X=   0.0000000000 Y=   1.9482633450 Z=   0.0000000000 Tot=   1.9482633450
 Time =     7.20000 a.u.     0.1741597 fs	 X=   0.0000000000 Y=   1.9482630035 Z=   0.0000000000 Tot=   1.9482630035
 Time =     7.25000 a.u.     0.1753691 fs	 X=   0.0000000000 Y=   1.9482623022 Z=  -0.0000000000 Tot=   1.9482623022
 Time =     7.30000 a.u.     0.1765786 fs	 X=   0.0000000000 Y=   1.9482613301 Z=   0.0000000000 Tot=   1.9482613301
 Time =     7.35000 a.u.     0.1777880 fs	 X=   0.0000000000 Y=   1.9482602253 Z=  -0.0000000000 Tot=   1.9482602253
 Time =     7.40000 a.u.     0.1789974 fs	 X=   0.0000000000 Y=   1.9482590386 Z=  -0.0000000000 Tot=   1.9482590386
 Time =     7.45000 a.u.     0.1802069 fs	 X=   0.0000000000 Y=   1.9482577323 Z=  -0.0000000000 Tot=   1.9482577323
 Time =     7.50000 a.u.     0.1814163 fs	 X=   0.0000000000 Y=   1.9482561643 Z=  -0.0000000000 Tot=   1.9482561643
 Time =     7.55000 a.u.     0.1826258 fs	 X=   0.0000000000 Y=   1.9482543170 Z=  -0.0000000000 Tot=   1.9482543170
 Time =     7.60000 a.u.     0.1838352 fs	 X=   0.0000000000 Y=   1.9482522382 Z=  -0.0000000000 Tot=   1.9482522382
 Time =     7.65000 a.u.     0.1850447 fs	 X=   0.0000000000 Y=   1.9482501160 Z=  -0.0000000000 Tot=   1.9482501160
 Time =     7.70000 a.u.     0.1862541 fs	 X=   0.0000000000 Y=   1.9482480270 Z=  -0.0000000000 Tot=   1.9482480270
 Time =     7.75000 a.u.     0.1874635 fs	 X=   0.0000000000 Y=   1.9482460082 Z=  -0.0000000000 Tot=   1.9482460082
 Time =     7.80000 a.u.     0.1886730 fs	 X=   0.0000000000 Y=   1.9482439358 Z=  -0.0000000000 Tot=   1.9482439358
 Time =     7.85000 a.u.     0.1898824 fs	 X=   0.0000000000 Y=   1.9482417996 Z=  -0.0000000000 Tot=   1.9482417996
 Time =     7.90000 a.u.     0.1910919 fs	 X=   0.0000000000 Y=   1.9482396078 Z=  -0.0000000000 Tot=   1.9482396078
 Time =     7.95000 a.u.     0.1923013 fs	 X=   0.0000000000 Y=   1.9482375425 Z=  -0.0000000000 Tot=   1.9482375425
 Time =     8.00000 a.u.     0.1935107 fs	 X=   0.0000000000 Y=   1.9482356880 Z=  -0.0000000000 Tot=   1.9482356880
 Time =     8.05000 a.u.     0.1947202 fs	 X=   0.0000000000 Y=   1.9482341136 Z=  -0.0000000000 Tot=   1.9482341136
 Time =     8.10000 a.u.     0.1959296 fs	 X=   0.0000000000 Y=   1.9482327137 Z=  -0.0000000000 Tot=   1.9482327137
 Time =     8.15000 a.u.     0.1971391 fs	 X=   0.0000000000 Y=   1.9482314533 Z=  -0.0000000000 Tot=   1.9482314533
 Time =     8.20000 a.u.     0.1983485 fs	 X=   0.0000000000 Y=   1.9482302984 Z=  -0.0000000000 Tot=   1.9482302984
 Time =     8.25000 a.u.     0.1995580 fs	 X=   0.0000000000 Y=   1.9482293673 Z=  -0.0000000000 Tot=   1.9482293673
 Time =     8.30000 a.u.     0.2007674 fs	 X=   0.0000000000 Y=   1.9482287312 Z=  -0.0000000000 Tot=   1.9482287312
 Time =     8.35000 a.u.     0.2019768 fs	 X=   0.0000000000 Y=   1.9482284429 Z=  -0.0000000000 Tot=   1.9482284429
 Time =     8.40000 a.u.     0.2031863 fs	 X=   0.0000000000 Y=   1.9482284210 Z=  -0.0000000000 Tot=   1.9482284210
 Time =     8.45000 a.u.     0.2043957 fs	 X=   0.0000000000 Y=   1.9482285933 Z=  -0.0000000000 Tot=   1.9482285933
 Time =     8.50000 a.u.     0.2056052 fs	 X=   0.0000000000 Y=   1.9482288813 Z=  -0.0000000000 Tot=   1.9482288813
 Time =     8.55000 a.u.     0.2068146 fs	 X=   0.0000000000 Y=   1.9482293411 Z=  -0.0000000000 Tot=   1.9482293411
 Time =     8.60000 a.u.     0.2080241 fs	 X=   0.0000000000 Y=   1.9482299907 Z=  -0.0000000000 Tot=   1.9482299907
 Time =     8.65000 a.u.     0.2092335 fs	 X=   0.0000000000 Y=   1.9482308940 Z=  -0.0000000000 Tot=   1.9482308940
 Time =     8.70000 a.u.     0.2104429 fs	 X=   0.0000000000 Y=   1.9482319604 Z=  -0.0000000000 Tot=   1.9482319604
 Time =     8.75000 a.u.     0.2116524 fs	 X=   0.0000000000 Y=   1.9482331451 Z=  -0.0000000000 Tot=   1.9482331451
 Time =     8.80000 a.u.     0.2128618 fs	 X=   0.0000000000 Y=   1.9482343242 Z=  -0.0000000000 Tot=   1.9482343242
 Time =     8.85000 a.u.     0.2140713 fs	 X=   0.0000000000 Y=   1.9482355292 Z=   0.0000000000 Tot=   1.9482355292
 Time =     8.90000 a.u.     0.2152807 fs	 X=  -0.0000000000 Y=   1.9482367366 Z=  -0.0000000000 Tot=   1.9482367366
 Time =     8.95000 a.u.     0.2164901 fs	 X=   0.0000000000 Y=   1.9482380245 Z=   0.0000000000 Tot=   1.9482380245
 Time =     9.00000 a.u.     0.2176996 fs	 X=  -0.0000000000 Y=   1.9482393339 Z=  -0.0000000000 Tot=   1.9482393339
 Time =     9.05000 a.u.     0.2189090 fs	 X=   0.0000000000 Y=   1.9482406547 Z=   0.0000000000 Tot=   1.9482406547
 Time =     9.10000 a.u.     0.2201185 fs	 X=  -0.0000000000 Y=   1.9482418814 Z=  -0.0000000000 Tot=   1.9482418814
 Time =     9.15000 a.u.     0.2213279 fs	 X=   0.0000000000 Y=   1.9482430238 Z=   0.0000000000 Tot=   1.9482430238
 Time =     9.20000 a.u.     0.2225374 fs	 X=  -0.0000000000 Y=   1.9482440638 Z=  -0.0000000000 Tot=   1.9482440638
 Time =     9.25000 a.u.     0.2237468 fs	 X=  -0.0000000000 Y=   1.9482450760 Z=   0.0000000000 Tot=   1.9482450760
 Time =     9.30000 a.u.     0.2249562 fs	 X=  -0.0000000000 Y=   1.9482460669 Z=  -0.0000000000 Tot=   1.9482460669
 Time =     9.35000 a.u.     0.2261657 fs	 X=  -0.0000000000 Y=   1.9482470479 Z=   0.0000000000 Tot=   1.9482470479
 Time =     9.40000 a.u.     0.2273751 fs	 X=  -0.0000000000 Y=   1.9482479710 Z=   0.0000000000 Tot=   1.9482479710
 Time =     9.45000 a.u.     0.2285846 fs	 X=  -0.0000000000 Y=   1.9482488159 Z=   0.0000000000 Tot=   1.9482488159
 Time =     9.50000 a.u.     0.2297940 fs	 X=  -0.0000000000 Y=   1.9482495855 Z=   0.0000000000 Tot=   1.9482495855
 Time =     9.55000 a.u.     0.2310035 fs	 X=  -0.0000000000 Y=   1.9482503360 Z=   0.0000000000 Tot=   1.9482503360
 Time =     9.60000 a.u.     0.2322129 fs	 X=  -0.0000000000 Y=   1.9482511106 Z=   0.0000000000 Tot=   1.9482511106
 Time =     9.65000 a.u.     0.2334223 fs	 X=  -0.0000000000 Y=   1.9482519480 Z=   0.0000000000 Tot=   1.9482519480
 Time =     9.70000 a.u.     0.2346318 fs	 X=  -0.0000000000 Y=   1.9482528088 Z=   0.0000000000 Tot=   1.9482528088
 Time =     9.75000 a.u.     0.2358412 fs	 X=  -0.0000000000 Y=   1.9482536812 Z=   0.0000000000 Tot=   1.9482536812
 Time =     9.80000 a.u.     0.2370507 fs	 X=  -0.0000000000 Y=   1.9482545208 Z=   0.0000000000 Tot=   1.9482545208
 Time =     9.85000 a.u.     0.2382601 fs	 X=  -0.0000000000 Y=   1.9482553945 Z=   0.0000000000 Tot=   1.9482553945
 Time =     9.90000 a.u.     0.2394695 fs	 X=  -0.0000000000 Y=   1.9482563086 Z=   0.0000000000 Tot=   1.9482563086
