 Time =     1.85000 a.u.     0.0447494 fs	 X=   0.0000000000 Y=   1.9482425901 Z=   0.0000041459 Tot=   1.9482425901
 Time =     1.90000 a.u.     0.0459588 fs	 X=   0.0000000000 Y=   1.9482425903 Z=   0.0000061562 Tot=   1.9482425903
 Time =     1.95000 a.u.     0.0471682 fs	 X=   0.0000000000 Y=   1.9482425904 Z=   0.0000079743 Tot=   1.9482425904
 Time =     2.00000 a.u.     0.0483777 fs	 X=   0.0000000000 Y=   1.9482425905 Z=   0.0000099722 Tot=   1.9482425905
 Time =     2.05000 a.u.     0.0495871 fs	 X=   0.0000000000 Y=   1.9482425905 Z=   0.0000120563 Tot=   1.9482425906
 Time =     2.10000 a.u.     0.0507966 fs	 X=   0.0000000000 Y=   1.9482425906 Z=   0.0000142834 Tot=   1.9482425906
 Time =     2.15000 a.u.     0.0520060 fs	 X=   0.0000000000 Y=   1.9482425906 Z=   0.0000163570 Tot=   1.9482425907
 Time =     2.20000 a.u.     0.0532155 fs	 X=   0.0000000000 Y=   1.9482425906 Z=   0.0000182338 Tot=   1.9482425907
 Time =     2.25000 a.u.     0.0544249 fs	 X=   0.0000000000 Y=   1.9482425906 Z=   0.0000199837 Tot=   1.9482425907
 Time =     2.30000 a.u.     0.0556343 fs	 X=   0.0000000000 Y=   1.9482425906 Z=   0.0000217866 Tot=   1.9482425908
 Time =     2.35000 a.u.     0.0568438 fs	 X=   0.0000000000 Y=   1.9482425907 Z=   0.0000237319 Tot=   1.9482425908
 Time =     2.40000 a.u.     0.0580532 fs	 X=   0.0000000000 Y=   1.9482425907 Z=   0.0000257444 Tot=   1.9482425909
 Time =     2.45000 a.u.     0.0592627 fs	 X=   0.0000000000 Y=   1.9482425909 Z=   0.0000276113 Tot=   1.9482425911
 Time =     2.50000 a.u.     0.0604721 fs	 X=   0.0000000000 Y=   1.9482425910 Z=   0.0000291755 Tot=   1.9482425913
 Time =     2.55000 a.u.     0.0616816 fs	 X=   0.0000000000 Y=   1.9482425913 Z=   0.0000304440 Tot=   1.9482425915
 Time =     2.60000 a.u.     0.0628910 fs	 X=   0.0000000000 Y=   1.9482425915 Z=   0.0000315462 Tot=   1.9482425918
 Time =     2.65000 a.u.     0.0641004 fs	 X=   0.0000000000 Y=   1.9482425918 Z=   0.0000325846 Tot=   1.9482425921
 Time =     2.70000 a.u.     0.0653099 fs	 X=   0.0000000000 Y=   1.9482425922 Z=   0.0000335382 Tot=   1.9482425925
 Time =     2.75000 a.u.     0.0665193 fs	 X=   0.0000000000 Y=   1.9482425926 Z=   0.0000341862 Tot=   1.9482425929
 Time =     2.80000 a.u.     0.0677288 fs	 X=   0.0000000000 Y=   1.9482425931 Z=   0.0000343721 Tot=   1.9482425934
 Time =     2.85000 a.u.     0.0689382 fs	 X=   0.0000000000 Y=   1.9482425937 Z=   0.0000339979 Tot=   1.9482425940
 Time =     2.90000 a.u.     0.0701476 fs	 X=   0.0000000000 Y=   1.9482425942 Z=   0.0000332403 Tot=   1.9482425945
 Time =     2.95000 a.u.     0.0713571 fs	 X=   0.0000000000 Y=   1.9482425948 Z=   0.0000321848 Tot=   1.9482425951
 Time =     3.00000 a.u.     0.0725665 fs	 X=   0.0000000000 Y=   1.9482425954 Z=   0.0000309451 Tot=   1.9482425957
 Time =     3.05000 a.u.     0.0737760 fs	 X=   0.0000000000 Y=   1.9482425961 Z=   0.0000293175 Tot=   1.9482425963
 Time =     3.10000 a.u.     0.0749854 fs	 X=   0.0000000000 Y=   1.9482425968 Z=   0.0000272097 Tot=   1.9482425970
 Time =     3.15000 a.u.     0.0761949 fs	 X=   0.0000000000 Y=   1.9482425975 Z=   0.0000244776 Tot=   1.9482425976
 Time =     3.20000 a.u.     0.0774043 fs	 X=   0.0000000000 Y=   1.9482425981 Z=   0.0000212938 Tot=   1.9482425982
 Time =     3.25000 a.u.     0.0786137 fs	 X=   0.0000000000 Y=   1.9482425987 Z=   0.0000178885 Tot=   1.9482425988
 Time =     3.30000 a.u.     0.0798232 fs	 X=   0.0000000000 Y=   1.9482425993 Z=   0.0000143374 Tot=   1.9482425994
 Time =     3.35000 a.u.     0.0810326 fs	 X=   0.0000000000 Y=   1.9482425999 Z=   0.0000106764 Tot=   1.9482425999
 Time =     3.40000 a.u.     0.0822421 fs	 X=   0.0000000000 Y=   1.9482426004 Z=   0.0000067010 Tot=   1.9482426004
 Time =     3.45000 a.u.     0.0834515 fs	 X=   0.0000000000 Y=   1.9482426009 Z=   0.0000024349 Tot=   1.9482426009
 Time =     3.50000 a.u.     0.0846610 fs	 X=   0.0000000000 Y=   1.9482426013 Z=  -0.0000021053 Tot=   1.9482426013
 Time =     3.55000 a.u.     0.0858704 fs	 X=   0.0000000000 Y=   1.9482426016 Z=  -0.0000065851 Tot=   1.9482426016
 Time =     3.60000 a.u.     0.0870798 fs	 X=   0.0000000000 Y=   1.9482426019 Z=  -0.0000109057 Tot=   1.9482426019
 Time =     3.65000 a.u.     0.0882893 fs	 X=   0.0000000000 Y=   1.9482426021 Z=  -0.0000149239 Tot=   1.9482426021
 Time =     3.70000 a.u.     0.0894987 fs	 X=   0.0000000000 Y=   1.9482426022 Z=  -0.0000188445 Tot=   1.9482426023
 Time =     3.75000 a.u.     0.0907082 fs	 X=   0.0000000000 Y=   1.9482426023 Z=  -0.0000226553 Tot=   1.9482426024
 Time =     3.80000 a.u.     0.0919176 fs	 X=   0.0000000000 Y=   1.9482426023 Z=  -0.0000264105 Tot=   1.9482426025
 Time =     3.85000 a.u.     0.0931270 fs	 X=   0.0000000000 Y=   1.9482426022 Z=  -0.0000298079 Tot=   1.9482426025
 Time =     3.90000 a.u.     0.0943365 fs	 X=   0.0000000000 Y=   1.9482426021 Z=  -0.0000327387 Tot=   1.9482426024
 Time =     3.95000 a.u.     0.0955459 fs	 X=   0.0000000000 Y=   1.9482426019 Z=  -0.0000350443 Tot=   1.9482426023
 Time =     4.00000 a.u.     0.0967554 fs	 X=   0.0000000000 Y=   1.9482426017 Z=  -0.0000369151 Tot=   1.9482426021
 Time =     4.05000 a.u.     0.0979648 fs	 X=   0.0000000000 Y=   1.9482426015 Z=  -0.0000384238 Tot=   1.9482426018
 Time =     4.10000 a.u.     0.0991743 fs	 X=   0.0000000000 Y=   1.9482426012 Z=  -0.0000396919 Tot=   1.9482426016
 Time =     4.15000 a.u.     0.1003837 fs	 X=   0.0000000000 Y=   1.9482426008 Z=  -0.0000405361 Tot=   1.9482426012
 Time =     4.20000 a.u.     0.1015931 fs	 X=   0.0000000000 Y=   1.9482426004 Z=  -0.0000408463 Tot=   1.9482426009
 Time =     4.25000 a.u.     0.1028026 fs	 X=   0.0000000000 Y=   1.9482426000 Z=  -0.0000404964 Tot=   1.9482426004
 Time =     4.30000 a.u.     0.1040120 fs	 X=   0.0000000000 Y=   1.9482425996 Z=  -0.0000396628 Tot=   1.9482426000
 Time =     4.35000 a.u.     0.1052215 fs	 X=   0.0000000000 Y=   1.9482425992 Z=  -0.0000384800 Tot=   1.9482425996
 Time =     4.40000 a.u.     0.1064309 fs	 X=   0.0000000000 Y=   1.9482425988 Z=  -0.0000371599 Tot=   1.9482425991
 Time =     4.45000 a.u.     0.1076404 fs	 X=   0.0000000000 Y=   1.9482425983 Z=  -0.0000355957 Tot=   1.9482425987
 Time =     4.50000 a.u.     0.1088498 fs	 X=   0.0000000000 Y=   1.9482425979 Z=  -0.0000337426 Tot=   1.9482425982
 Time =     4.55000 a.u.     0.1100592 fs	 X=   0.0000000000 Y=   1.9482425975 Z=  -0.0000314252 Tot=   1.9482425977
 Time =     4.60000 a.u.     0.1112687 fs	 X=   0.0000000000 Y=   1.9482425971 Z=  -0.0000288276 Tot=   1.9482425973
 Time =     4.65000 a.u.     0.1124781 fs	 X=   0.0000000000 Y=   1.9482425967 Z=  -0.0000260575 Tot=   1.9482425969
 Time =     4.70000 a.u.     0.1136876 fs	 X=   0.0000000000 Y=   1.9482425964 Z=  -0.0000233988 Tot=   1.9482425966
 Time =     4.75000 a.u.     0.1148970 fs	 X=   0.0000000000 Y=   1.9482425961 Z=  -0.0000207832 Tot=   1.9482425962
 Time =     4.80000 a.u.     0.1161064 fs	 X=   0.0000000000 Y=   1.9482425958 Z=  -0.0000181901 Tot=   1.9482425959
 Time =     4.85000 a.u.     0.1173159 fs	 X=   0.0000000000 Y=   1.9482425956 Z=  -0.0000154017 Tot=   1.9482425956
 Time =     4.90000 a.u.     0.1185253 fs	 X=   0.0000000000 Y=   1.9482425954 Z=  -0.0000125277 Tot=   1.9482425954
 Time =     4.95000 a.u.     0.1197348 fs	 X=   0.0000000000 Y=   1.9482425953 Z=  -0.0000096419 Tot=   1.9482425953
 Time =     5.00000 a.u.     0.1209442 fs	 X=   0.0000000000 Y=   1.9482425952 Z=  -0.0000069949 Tot=   1.9482425952
 Time =     5.05000 a.u.     0.1221537 fs	 X=   0.0000000000 Y=   1.9482425952 Z=  -0.0000046201 Tot=   1.9482425952
 Time =     5.10000 a.u.     0.1233631 fs	 X=   0.0000000000 Y=   1.9482425952 Z=  -0.0000024025 Tot=   1.9482425952
 Time =     5.15000 a.u.     0.1245725 fs	 X=   0.0000000000 Y=   1.9482425952 Z=  -0.0000001911 Tot=   1.9482425952
 Time =     5.20000 a.u.     0.1257820 fs	 X=   0.0000000000 Y=   1.9482425953 Z=   0.0000021032 Tot=   1.9482425953
 Time =     5.25000 a.u.     0.1269914 fs	 X=   0.0000000000 Y=   1.9482425955 Z=   0.0000043521 Tot=   1.9482425955
 Time =     5.30000 a.u.     0.1282009 fs	 X=   0.0000000000 Y=   1.9482425957 Z=   0.0000064056 Tot=   1.9482425957
 Time =     5.35000 a.u.     0.1294103 fs	 X=   0.0000000000 Y=   1.9482425959 Z=   0.0000081860 Tot=   1.9482425960
 Time =     5.40000 a.u.     0.1306198 fs	 X=   0.0000000000 Y=   1.9482425962 Z=   0.0000097585 Tot=   1.9482425962
 Time =     5.45000 a.u.     0.1318292 fs	 X=   0.0000000000 Y=   1.9482425965 Z=   0.0000113225 Tot=   1.9482425965
 Time =     5.50000 a.u.     0.1330386 fs	 X=   0.0000000000 Y=   1.9482425968 Z=   0.0000129806 Tot=   1.9482425969
 Time =     5.55000 a.u.     0.1342481 fs	 X=   0.0000000000 Y=   1.9482425972 Z=   0.0000147062 Tot=   1.9482425972
 Time =     5.60000 a.u.     0.1354575 fs	 X=   0.0000000000 Y=   1.9482425976 Z=   0.0000163155 Tot=   1.9482425976
 Time =     5.65000 a.u.     0.1366670 fs	 X=   0.0000000000 Y=   1.9482425980 Z=   0.0000177046 Tot=   1.9482425980
 Time =     5.70000 a.u.     0.1378764 fs	 X=   0.0000000000 Y=   1.9482425983 Z=   0.0000188738 Tot=   1.9482425984
 Time =     5.75000 a.u.     0.1390858 fs	 X=   0.0000000000 Y=   1.9482425987 Z=   0.0000200026 Tot=   1.9482425988
 Time =     5.80000 a.u.     0.1402953 fs	 X=   0.0000000000 Y=   1.9482425990 Z=   0.0000212125 Tot=   1.9482425991
 Time =     5.85000 a.u.     0.1415047 fs	 X=   0.0000000000 Y=   1.9482425994 Z=   0.0000225152 Tot=   1.9482425995
 Time =     5.90000 a.u.     0.1427142 fs	 X=   0.0000000000 Y=   1.9482425997 Z=   0.0000237343 Tot=   1.9482425998
 Time =     5.95000 a.u.     0.1439236 fs	 X=   0.0000000000 Y=   1.9482426000 Z=   0.0000247174 Tot=   1.9482426002
 Time =     6.00000 a.u.     0.1451331 fs	 X=   0.0000000000 Y=   1.9482426003 Z=   0.0000254002 Tot=   1.9482426004
 Time =     6.05000 a.u.     0.1463425 fs	 X=   0.0000000000 Y=   1.9482426005 Z=   0.0000259132 Tot=   1.9482426006
 Time =     6.10000 a.u.     0.1475519 fs	 X=   0.0000000000 Y=   1.9482426007 Z=   0.0000263943 Tot=   1.9482426008
 Time =     6.15000 a.u.     0.1487614 fs	 X=   0.0000000000 Y=   1.9482426008 Z=   0.0000268893 Tot=   1.9482426010
 Time =     6.20000 a.u.     0.1499708 fs	 X=   0.0000000000 Y=   1.9482426009 Z=   0.0000272620 Tot=   1.9482426011
 Time =     6.25000 a.u.     0.1511803 fs	 X=   0.0000000000 Y=   1.9482426011 Z=   0.0000273320 Tot=   1.9482426012
 Time =     6.30000 a.u.     0.1523897 fs	 X=   0.0000000000 Y=   1.9482426011 Z=   0.0000269979 Tot=   1.9482426013
 Time =     6.35000 a.u.     0.1535992 fs	 X=   0.0000000000 Y=   1.9482426012 Z=   0.0000263369 Tot=   1.9482426014
 Time =     6.40000 a.u.     0.1548086 fs	 X=   0.0000000000 Y=   1.9482426012 Z=   0.0000255347 Tot=   1.9482426013
 Time =     6.45000 a.u.     0.1560180 fs	 X=   0.0000000000 Y=   1.9482426012 Z=   0.0000246625 Tot=   1.9482426013
 Time =     6.50000 a.u.     0.1572275 fs	 X=   0.0000000000 Y=   1.9482426012 Z=   0.0000236807 Tot=   1.9482426013
 Time =     6.55000 a.u.     0.1584369 fs	 X=   0.0000000000 Y=   1.9482426012 Z=   0.0000223997 Tot=   1.9482426014
 Time =     6.60000 a.u.     0.1596464 fs	 X=   0.0000000000 Y=   1.9482426013 Z=   0.0000207311 Tot=   1.9482426014
 Time =     6.65000 a.u.     0.1608558 fs	 X=   0.0000000000 Y=   1.9482426013 Z=   0.0000187066 Tot=   1.9482426013
 Time =     6.70000 a.u.     0.1620652 fs	 X=   0.0000000000 Y=   1.9482426013 Z=   0.0000165275 Tot=   1.9482426013
 Time =     6.75000 a.u.     0.1632747 fs	 X=   0.0000000000 Y=   1.9482426013 Z=   0.0000143429 Tot=   1.9482426014
 Time =     6.80000 a.u.     0.1644841 fs	 X=   0.0000000000 Y=   1.9482426014 Z=   0.0000121760 Tot=   1.9482426014
 Time =     6.85000 a.u.     0.1656936 fs	 X=   0.0000000000 Y=   1.9482426015 Z=   0.0000098960 Tot=   1.9482426015
 Time =     6.90000 a.u.     0.1669030 fs	 X=   0.0000000000 Y=   1.9482426017 Z=   0.0000073872 Tot=   1.9482426017
 Time =     6.95000 a.u.     0.1681125 fs	 X=   0.0000000000 Y=   1.9482426018 Z=   0.0000046653 Tot=   1.9482426018
 Time =     7.00000 a.u.     0.1693219 fs	 X=   0.0000000000 Y=   1.9482426020 Z=   0.0000019048 Tot=   1.9482426020
 Time =     7.05000 a.u.     0.1705313 fs	 X=   0.0000000000 Y=   1.9482426021 Z=  -0.0000006905 Tot=   1.9482426021
 Time =     7.10000 a.u.     0.1717408 fs	 X=   0.0000000000 Y=   1.9482426023 Z=  -0.0000030556 Tot=   1.9482426023
 Time =     7.15000 a.u.     0.1729502 fs	 X=   0.0000000000 Y=   1.9482426025 Z=  -0.0000052692 Tot=   1.9482426026
 Time =     7.20000 a.u.     0.1741597 fs	 X=   0.0000000000 Y=   1.9482426028 Z=  -0.0000074855 Tot=   1.9482426028
 Time =     7.25000 a.u.     0.1753691 fs	 X=   0.0000000000 Y=   1.9482426030 Z=  -0.0000097315 Tot=   1.9482426030
 Time =     7.30000 a.u.     0.1765786 fs	 X=   0.0000000000 Y=   1.9482426032 Z=  -0.0000118977 Tot=   1.9482426032
 Time =     7.35000 a.u.     0.1777880 fs	 X=   0.0000000000 Y=   1.9482426033 Z=  -0.0000137728 Tot=   1.9482426033
 Time =     7.40000 a.u.     0.1789974 fs	 X=   0.0000000000 Y=   1.9482426034 Z=  -0.0000152625 Tot=   1.9482426034
 Time =     7.45000 a.u.     0.1802069 fs	 X=   0.0000000000 Y=   1.9482426035 Z=  -0.0000164506 Tot=   1.9482426035
 Time =     7.50000 a.u.     0.1814163 fs	 X=   0.0000000000 Y=   1.9482426035 Z=  -0.0000174803 Tot=   1.9482426036
 Time =     7.55000 a.u.     0.1826258 fs	 X=   0.0000000000 Y=   1.9482426035 Z=  -0.0000184922 Tot=   1.9482426036
 Time =     7.60000 a.u.     0.1838352 fs	 X=   0.0000000000 Y=   1.9482426033 Z=  -0.0000194047 Tot=   1.9482426034
 Time =     7.65000 a.u.     0.1850447 fs	 X=   0.0000000000 Y=   1.9482426031 Z=  -0.0000200961 Tot=   1.9482426032
 Time =     7.70000 a.u.     0.1862541 fs	 X=   0.0000000000 Y=   1.9482426028 Z=  -0.0000204060 Tot=   1.9482426029
 Time =     7.75000 a.u.     0.1874635 fs	 X=   0.0000000000 Y=   1.9482426025 Z=  -0.0000204220 Tot=   1.9482426026
 Time =     7.80000 a.u.     0.1886730 fs	 X=   0.0000000000 Y=   1.9482426021 Z=  -0.0000202760 Tot=   1.9482426022
 Time =     7.85000 a.u.     0.1898824 fs	 X=   0.0000000000 Y=   1.9482426016 Z=  -0.0000201831 Tot=   1.9482426017
 Time =     7.90000 a.u.     0.1910919 fs	 X=   0.0000000000 Y=   1.9482426010 Z=  -0.0000201109 Tot=   1.9482426011
 Time =     7.95000 a.u.     0.1923013 fs	 X=   0.0000000000 Y=   1.9482426003 Z=  -0.0000199834 Tot=   1.9482426004
 Time =     8.00000 a.u.     0.1935107 fs	 X=   0.0000000000 Y=   1.9482425995 Z=  -0.0000196077 Tot=   1.9482425996
 Time =     8.05000 a.u.     0.1947202 fs	 X=   0.0000000000 Y=   1.9482425987 Z=  -0.0000190248 Tot=   1.9482425988
 Time =     8.10000 a.u.     0.1959296 fs	 X=   0.0000000000 Y=   1.9482425979 Z=  -0.0000183359 Tot=   1.9482425980
 Time =     8.15000 a.u.     0.1971391 fs	 X=   0.0000000000 Y=   1.9482425971 Z=  -0.0000177670 Tot=   1.9482425972
 Time =     8.20000 a.u.     0.1983485 fs	 X=   0.0000000000 Y=   1.9482425962 Z=  -0.0000173381 Tot=   1.9482425963
 Time =     8.25000 a.u.     0.1995580 fs	 X=   0.0000000000 Y=   1.9482425953 Z=  -0.0000169807 Tot=   1.9482425954
 Time =     8.30000 a.u.     0.2007674 fs	 X=   0.0000000000 Y=   1.9482425945 Z=  -0.0000164882 Tot=   1.9482425945
 Time =     8.35000 a.u.     0.2019768 fs	 X=   0.0000000000 Y=   1.9482425936 Z=  -0.0000158117 Tot=   1.9482425937
 Time =     8.40000 a.u.     0.2031863 fs	 X=   0.0000000000 Y=   1.9482425928 Z=  -0.0000150165 Tot=   1.9482425929
 Time =     8.45000 a.u.     0.2043957 fs	 X=   0.0000000000 Y=   1.9482425921 Z=  -0.0000142880 Tot=   1.9482425921
 Time =     8.50000 a.u.     0.2056052 fs	 X=   0.0000000000 Y=   1.9482425914 Z=  -0.0000137110 Tot=   1.9482425914
 Time =     8.55000 a.u.     0.2068146 fs	 X=   0.0000000000 Y=   1.9482425907 Z=  -0.0000132093 Tot=   1.9482425907
 Time =     8.60000 a.u.     0.2080241 fs	 X=   0.0000000000 Y=   1.9482425901 Z=  -0.0000125930 Tot=   1.9482425902
 Time =     8.65000 a.u.     0.2092335 fs	 X=   0.0000000000 Y=   1.9482425896 Z=  -0.0000117322 Tot=   1.9482425897
 Time =     8.70000 a.u.     0.2104429 fs	 X=   0.0000000000 Y=   1.9482425892 Z=  -0.0000106495 Tot=   1.9482425892
 Time =     8.75000 a.u.     0.2116524 fs	 X=   0.0000000000 Y=   1.9482425889 Z=  -0.0000095122 Tot=   1.9482425889
 Time =     8.80000 a.u.     0.2128618 fs	 X=   0.0000000000 Y=   1.9482425887 Z=  -0.0000084341 Tot=   1.9482425887
 Time =     8.85000 a.u.     0.2140713 fs	 X=   0.0000000000 Y=   1.9482425885 Z=  -0.0000074102 Tot=   1.9482425885
 Time =     8.90000 a.u.     0.2152807 fs	 X=   0.0000000000 Y=   1.9482425884 Z=  -0.0000062602 Tot=   1.9482425884
 Time =     8.95000 a.u.     0.2164901 fs	 X=   0.0000000000 Y=   1.9482425883 Z=  -0.0000048450 Tot=   1.9482425884
 Time =     9.00000 a.u.     0.2176996 fs	 X=   0.0000000000 Y=   1.9482425884 Z=  -0.0000031395 Tot=   1.9482425884
 Time =     9.05000 a.u.     0.2189090 fs	 X=   0.0000000000 Y=   1.9482425885 Z=  -0.0000013136 Tot=   1.9482425885
 Time =     9.10000 a.u.     0.2201185 fs	 X=   0.0000000000 Y=   1.9482425886 Z=   0.0000004764 Tot=   1.9482425886
 Time =     9.15000 a.u.     0.2213279 fs	 X=   0.0000000000 Y=   1.9482425888 Z=   0.0000021534 Tot=   1.9482425888
 Time =     9.20000 a.u.     0.2225374 fs	 X=   0.0000000000 Y=   1.9482425890 Z=   0.0000038457 Tot=   1.9482425890
 Time =     9.25000 a.u.     0.2237468 fs	 X=   0.0000000000 Y=   1.9482425892 Z=   0.0000056851 Tot=   1.9482425892
 Time =     9.30000 a.u.     0.2249562 fs	 X=   0.0000000000 Y=   1.9482425894 Z=   0.0000077252 Tot=   1.9482425894
 Time =     9.35000 a.u.     0.2261657 fs	 X=   0.0000000000 Y=   1.9482425896 Z=   0.0000098117 Tot=   1.9482425896
 Time =     9.40000 a.u.     0.2273751 fs	 X=   0.0000000000 Y=   1.9482425898 Z=   0.0000117532 Tot=   1.9482425899
 Time =     9.45000 a.u.     0.2285846 fs	 X=   0.0000000000 Y=   1.9482425900 Z=   0.0000134079 Tot=   1.9482425901
 Time =     9.50000 a.u.     0.2297940 fs	 X=   0.0000000000 Y=   1.9482425902 Z=   0.0000148396 Tot=   1.9482425903
 Time =     9.55000 a.u.     0.2310035 fs	 X=   0.0000000000 Y=   1.9482425904 Z=   0.0000161948 Tot=   1.9482425904
 Time =     9.60000 a.u.     0.2322129 fs	 X=   0.0000000000 Y=   1.9482425905 Z=   0.0000175499 Tot=   1.9482425906
 Time =     9.65000 a.u.     0.2334223 fs	 X=   0.0000000000 Y=   1.9482425906 Z=   0.0000188113 Tot=   1.9482425907
 Time =     9.70000 a.u.     0.2346318 fs	 X=   0.0000000000 Y=   1.9482425907 Z=   0.0000197922 Tot=   1.9482425908
 Time =     9.75000 a.u.     0.2358412 fs	 X=   0.0000000000 Y=   1.9482425908 Z=   0.0000203225 Tot=   1.9482425909
 Time =     9.80000 a.u.     0.2370507 fs	 X=   0.0000000000 Y=   1.9482425909 Z=   0.0000204451 Tot=   1.9482425910
 Time =     9.85000 a.u.     0.2382601 fs	 X=   0.0000000000 Y=   1.9482425910 Z=   0.0000202818 Tot=   1.9482425911
 Time =     9.90000 a.u.     0.2394695 fs	 X=  -0.0000000000 Y=   1.9482425911 Z=   0.0000200189 Tot=   1.9482425912
 Time =     9.95000 a.u.     0.2406790 fs	 X=   0.0000000000 Y=   1.9482425911 Z=   0.0000196007 Tot=   1.9482425912
